id,name,translation,parent_id
35818,Regional planning,Planificación regional,36749
35819,Regional plans,Planes regionales,32875
35820,Regional policy,Política regional,
35821,Regionalization,Regionalización,
35822,Regulations,Reglamentos,
35823,Rehabilitation,Rehabilitación,
35824,Reinsurance,Reaseguros,
35825,Reinvestment,reinversiones,
35826,Religion,Religión,
35827,Religious discrimination,Discriminación religiosa,32921
35828,Religious freedom,Libertad religiosa,32380
35829,Religious groups,Grupos religiosos,36230
35830,Religious institutions,Instituciones religiosas,
35831,Religious minorities,Minorías religiosas,34874
35832,Religious missions,Misiones religiosas,35830
35833,Religious practice,Practica religiosa,
35835,Remedial teaching,Enseñanza correctiva,35311
35836,Remittances,Remesas,
35837,Remote sensing,teledeteccion,35130
35838,Renewable energy sources,Fuentes de energía renovables,33229
35839,Renewable resources,Recursos renovables,36136
35840,Rent,Alquiler,33950
35841,Rental housing,Vivienda en arriendo,35952
35842,Repair shops,Talleres de reparación,
35843,Repatriation of capital,repatriacion de capitales,32224
35844,Repeated migration,Migración repetida,34279
35845,Repidisca,repidisca,
35846,Reporting systems,Sistemas de notificación,34177
35847,Reports,Informes,35578
35848,Reprocessing,reprocesamiento,34738
35849,Reproduction,Reproducción,35390
35850,Reproductive arts,Artes de la reproducción,36918
35851,Reprography,reprografia,
35852,Reptiles,Reptiles,37026
35854,Research,Investigación,
35855,Research and development,Investigación y desarrollo,35298
35856,Research centres,Centros de investigación,
35857,Research equipment,Equipo de investigación,35437
35858,Research fellowships,Becas de investigación,33118
35861,Research methods,Métodos de investigación,
35862,Research needs,Necesidades de investigación,
35863,Research policy,Política de investigación,36042
35864,Research programmes,Programas de investigación,
35865,Research projects,Proyectos de investigación,35864
35866,Research reports,Informes de investigación,35644
35867,Research results,Resultados de investigación,
35868,Research workers,Investigadores,
35869,Reserve currencies,Monedas de reserva,35063
35870,Reservoirs,Embalses,33989
35871,Resettlement,reasentamiento,33973
35872,Residential areas,Zonas residenciales,
35873,Resignation,Renuncia,
35874,Resins,Resinas,33628
35875,Resistance to change,Resistencia al cambio,
35876,Resolutions,Resoluciones,35578
35877,Resource allocation,Asignación de recursos,
35878,Resource centres,Centros de material didáctico,
35879,Resources conservation,Conservación de recursos,
35880,Resources depletion,Agotamiento de recursos,
35881,Resources development,Desarrollo de recursos,
35882,Resources evaluation,Evaluación de recursos,31766
35883,Resources exploitation,Explotación de recursos,
35884,Resources exploration,Exploración de recursos,
35886,Resources management,Administración de recursos,36969
35888,Resources utilization,Utilización de los recursos,
35889,Respiratory diseases,Enfermedades respiratorias,36765
35890,Respiratory system,Sistema respiratorio,
35891,Responsibility,Responsabilidad,
35892,Rest,Descanso,
35893,Rest periods,Periodos de descanso,37083
35894,Restricted documents,Documentos restringidos,
35895,Restrictive business practices,Practicas comerciales restrictivas,36688
35896,Retail marketing,Venta al por menor,34697
35897,Retail prices,Precios al por menor,
35898,Retail trade,Comercio minorista,32941
35899,Retirement,Jubilación,
35900,Retirement pensions,Pensiones de jubilación,
35901,Retraining,readiestramiento,
35902,Return migration,Migración de retorno,34279
35903,Reunion,Reunión,33664
35904,Revolution,Revolución,36219
35905,Rice,Arroz,32310
35906,Rickettsial diseases,rickettsiosas,34153
35907,Right to culture,Derecho a la cultura,33972
35908,Right to education,Derecho a la educación,33972
35910,Right to strike,Derecho de huelga,
35911,Right to work,Derecho al trabajo,33972
35912,Risk,Riesgo,
35913,River basins,Cuencas fluviales,32022
35915,River pollution,Contaminación de ríos,36971
35916,Rivers,Rios,34190
35917,Road construction,Construcción vial,32574
35918,Road networks,Redes viales,
35919,Road safety,Seguridad en las carreteras,35109
35920,Road traffic,Trafico por carretera,36714
35921,Road transport,Transporte por carretera,34884
35922,Roads,Carreteras,36747
35923,Robotics,Robótica,34674
35924,Robots,Robots,
35925,Rocks,Rocas,
35926,Rodents,Roedores,37026
35927,Rolling,Laminado,34600
35928,Rolling stock,Material rodante,36728
35929,Romance languages,Lenguas romances,34080
35930,Romania,Rumanía,33009
35931,Romanian language,Lengua rumana,35929
35932,Romanians,Rumanos,
35933,Roofs,Techos,
35934,Root crops,Cultivos de tuberosas,36895
35935,Rope industry,Cordelería,36617
35936,Royalties,Regalías,34585
35937,Rubber,Caucho,34126
35938,Rubber industry,Industria del caucho,33879
35939,Rubella,rubeola,34153
35940,Ruling class,Clase dirigente,36220
35941,Ruminants,Rumiantes,37026
35942,Rural areas,Zonas rurales,33973
35943,Rural communities,Comunidades rurales,32494
35944,Rural cooperatives,Cooperativas rurales,34697
35945,Rural development,Desarrollo rural,35812
35946,Rural economy,Economía rural,
35948,Rural electrification,electrificacion rural,33168
35949,Rural employment,Empleo rural,37090
35950,Rural environment,Ambiente rural,36227
35952,Rural housing,Vivienda rural,34584
35953,Rural industry,Industria rural,32296
35954,Rural planning,Planificación rural,36749
35955,Rural population,Población rural,36036
35956,Rural schools,Escuelas rurales,35117
35957,Rural sociology,Sociología rural,33137
35958,Rural transport,Transporte rural,35715
35959,Rural women,Mujeres rurales,35955
35960,Rural workers,Trabajadores rurales,35955
35961,Rural youth,Juventud rural,35955
35962,Rural-rural migration,Migración rural-rural,34235
35963,Rural-urban disparity,Desigualdad rural-urbana,33045
35964,Rural-urban migration,Migración rural-urbana,34235
35965,Russian language,Lengua rusa,36195
35966,Russians,Rusos,
35967,Rwanda,RWANDA,32300
35968,Rwandese,rwandeses,
35969,Rye,Centeno,32310
35970,Safety,Seguridad,
35971,Safety devices,Dispositivos de seguridad,
35972,Safety education,Educación sobre seguridad,32017
35975,Sahara,SAHARA,33243
35976,Sahel,SAHEL,32300
35977,Sailing ships,Veleros,36037
35978,Saint christopher and nevis,San cristobal y nieves,32251
35979,Saint helena,Santa Elena,33243
35980,Saint lucia,Santa lucia,32251
35981,Saint lucians,santalucenses,
35982,Saint pierre and miquelon,San pedro y Miquelon,35080
35983,Saint vincent and the grenadines,San Vicente y las granadinas,32251
35985,Sales,Ventas,
35990,Salt,Sal,32351
35991,Salt water,Agua salada,36137
35992,Salt water fish,Peces de mar,33503
35993,Salts,Sales,34193
35994,Salvadorians,Salvadoreños,
35995,Samoa,Samoa,35151
35996,Samoan language,Lengua samoana,34621
35997,Samoans,Samoanos,
35998,Samoyedic languages,Lenguas samoyedas,36852
35999,Sample surveys,Encuestas por muestreo,34611
36000,Sampling,Muestreo,36389
36001,San marino,San marino,37014
36002,Sand,Arena,32575
36003,Sandwich training,Capacitación alternada,
36004,Sanitary facilities,Instalaciones sanitarias,
36005,Sanitation,Saneamiento,33259
36006,Sanitation services,Servicios de saneamiento,35714
36007,Sao tome and principe,Santo tome y príncipe,32300
36009,Satellite broadcasting,Radiodifusión por satélite,32129
36010,Satellite towns,Ciudades satélites,36204
36011,Saudi arabia,Arabia saudita,31887
36012,Saudi arabians,Árabes sauditas,
36013,Savannas,Sabanas,35406
36014,Savings,Ahorros,
36015,Savings banks,Cajas de ahorro,34089
36016,Savings ratio,Tasa de ahorro,
36017,Sawmills,Aserraderos,
36018,Scandinavia,escandinavia,37014
36019,Scandinavians,Escandinavos,
36020,Scarlet fever,Escarlatina,34153
36021,Scenarios,Situaciones hipotéticas,35208
36022,Schistosomiasis,esquistosomiasis,35271
36023,Scholarship holders,Becarios,
36024,Scholarships,Becas,33118
36025,School adaptation,Adaptación escolar,36211
36026,School attendance,Asistencia escolar,
36027,School buildings,Edificios escolares,33108
36028,School discipline,Disciplina escolar,
36029,School environment,Medio escolar,36227
36030,School holidays,Vacaciones escolares,33908
36031,School leavers,Egresados,
36032,School leaving,Termino de la escolaridad,
36033,School management,Administración escolar,36969
36035,School transport,Transporte escolar,33113
36036,School-age population,Población en edad escolar,32908
36037,School-community relationships,Relaciones escuela-comunidad,36029
36038,Schooling,Escolaridad,
36039,Schools,Escuelas,
36040,Science,Ciencia,36042
36041,Science and technology,Ciencia y tecnología,
36042,Science and technology policy,Política de ciencia y tecnología,33765
36043,Science education,Enseñanza de las ciencias,34536
36045,Science policy,Política científica,36042
36046,Scientific cooperation,Cooperación científica,34243
36047,Scientific culture,Cultura científica,31614
36048,Scientific discoveries,Descubrimientos científicos,
36049,Scientific information,Información científica,36570
36050,Scientific management,Administración científica,36969
36051,Scientific personnel,Personal científico,
36052,Scientific progress,Progreso científico,
36055,Scientists,Científicos,35633
36056,Sdi,Difusión selectiva de la información,34161
36057,Sea,Mar,
36058,Sea bed,Fondos marinos,
36061,Sea dumping,Vertido de desechos en el mar,36952
36062,Sea of japan,Mar del japón,35153
36064,Sea traffic,Trafico marítimo,36714
36065,Sea transport,Transporte marítimo,34884
36066,Seafarers,Marinos,36752
36069,Seasonal fluctuations,Variaciones estacionales,
36070,Seasonal migration,Migración estacional,34279
36071,Seasonal unemployment,Desempleo estacional,36069
36073,Seasonal workers,Trabajadores de temporada,31980
36074,Seasons,Estaciones del ano,
36076,Second development decade,Segundo decenio para el desarrollo,34244
36077,Secondary documents,Documentos secundarios,36845
36078,Secondary education,Enseñanza secundaria,34513
36079,Secondary schools,Escuelas secundarias,35117
36081,Secondhand equipment,Equipo de segunda mano,35437
36082,Secretaries,Secretarios,35165
36084,Sectoral development,Desarrollo sectorial,33043
36085,Sectoral planning,Planificación sectorial,35413
36086,Securities,Títulos,31940
36087,Sedimentary basins,Cuencas sedimentarias,35913
36088,Sedimentation,sedimentacion,
36089,Sedimentology,sedimentologia,
36090,Seeds,Semillas,34757
36091,Seismology,sismologia,33733
36092,Seisms,Sismos,34992
36093,Self-determination,Autodeterminación,
36094,Self-employed,Trabajadores independientes,31980
36095,Self-financing,autofinanciamiento,34108
36096,Self-help,Esfuerzo propio,
36097,Self-instruction,autoaprendizaje,35311
36098,Self-management,autogestion,36969
36099,Self-reliance,Autosuficiencia,
36101,Semen,Semen,
36102,Semi-arid zone,Zona semiarida,32404
36103,Semi-manufactured products,Productos semimanufacturados,34126
36104,Semi-metals,Semimetales,34857
36105,Semi-precious stones,Piedras semipreciosas,35067
36106,Semi-skilled workers,Trabajadores semicalificados,
36107,Semiconductors,Semiconductores,
36108,Seminars,Seminarios,
36109,Semitic languages,Lenguas semíticas,33739
36110,Senegal,Senegal,33664
36111,Senegalese,Senegaleses,
36112,Seniority benefits,Beneficios por antigüedad,
36113,Septicaemia,Septicemia,34153
36114,Sera,Sueros,34756
36115,Serbo-croatian language,Lengua serbocroata,36195
36116,Serials,Publicaciones en serie,35578
36117,Sericulture,Sericicultura,31841
36118,Service certificate,Certificado de trabajo,
36119,Service industry,Sector terciario,
36120,Service industry workers,Trabajadores del sector terciario,35149
36122,Severance pay,Indemnización por cesantía,36944
36125,Sex,Sexo,
36126,Sex discrimination,Discriminación basada en el sexo,32921
36127,Sex distribution,Distribución por sexo,31688
36128,Sex education,Educación sexual,32017
36129,Sex roles,Roles sexuales,36253
36130,Sexual behaviour,Comportamiento sexual,35454
36131,Sexual sterilization,Esterilización sexual,33397
36132,Sexuality,Sexualidad,
36133,Sexually transmitted diseases,Enfermedades de transmisión sexual,34153
36134,Seychelles,Seychelles,36334
36135,Shale oil,Aceite de esquisto,34856
36136,Shared natural resources,Recursos naturales compartidos,34999
36137,Shared water resources,Recursos hídricos compartidos,36136
36138,Shareholders,Accionistas,
36139,Shares,Acciones,36086
36140,Sheep,Ovinos,32113
36142,Sheet-metal working,Chapisteria,34802
36143,Shellfish,Mariscos,33518
36144,Shellfish culture,Criá de mariscos,31880
36145,Shelterbelts,Forestación protectora,
36146,Shift work,Trabajo en turnos,37083
36147,Shifting cultivation,Cultivo migratorio,
36148,Shinto,sintoismo,35826
36149,Shintoists,sintoistas,
36150,Shipbuilding,Construcción naval,33879
36151,Shipowners,Armadores,
36153,Ships,Buques,36897
36154,Shipyards,Astilleros,36150
36155,Shoe industry,Industria del calzado,34136
36156,Shop stewards,Delegados del personal,
36157,Shops,Tiendas,37085
36158,Short term,Corto plazo,32991
36159,Shrimps,Camarones,32704
36160,Siamese language,Lengua siamesa,36620
36162,Sid,Sociedad internacional para el desarrollo,35066
36163,Sieca,SIECA,
36164,Sierra leone,Sierra leona,33243
36165,Sierra leoneans,Sierraleoneses,
36166,Silicon,Silicio,35067
36168,Silk,Seda,31839
36169,Silk industry,Industria de la seda,36617
36170,Silkworms,Gusanos de seda,34199
36171,Silos,Silos,33406
36172,Silver,Plata,35552
36173,Silviculture,Silvicultura,
36174,Simulation,Simulación,35861
36175,Sindhi language,Lengua SINDHI,34075
36176,Singapore,Singapur,36328
36177,Singaporeans,Singapurenses,
36178,Single european market,Mercado único europeo,33316
36180,Sinhalese language,Lengua cingalesa,34075
36181,Sino-tibetan languages,Lenguas chinotibetanas,36326
36182,Sisal,SISAL,33840
36184,Sites and services,Solares y servicios,
36185,Size of enterprise,Tamaño de la empresa,
36187,Skill shortage,Escasez de destreza,34651
36188,Skilled workers,Trabajadores calificados,34145
36189,Skills development,Desarrollo de habilidades,35569
36190,Skin,Piel,34218
36191,Slaughterhouses,Mataderos,
36192,Slaughtering,Beneficio de ganado,
36194,Slavery,Esclavitud,
36195,Slavic languages,Lenguas eslavas,34080
36197,Slides,Diapositivas,31960
36198,Slovak language,Lengua eslovaca,36195
36199,Slovenian language,Lengua eslovena,36195
36200,Slums,Tugurios,36246
36201,Small enterprises,Pequeñas empresas,34103
36202,Small farms,Pequeñas explotaciones agrícolas,35595
36203,Small game,Caza menor,37026
36204,Small towns,Ciudades pequeñas,36677
36205,Small-scale industry,Pequeña industria,32296
36206,Smallpox,Viruela,34153
36208,Smoking,Habito de fumar,
36209,Snow,Nieve,35554
36210,Soap,Jabón,32396
36211,Social adaptation,Adaptación social,31643
36213,Social administration,Administración social,35691
36214,Social and cultural anthropology,Antropología social y cultural,
36215,Social aspects,Aspectos sociales,
36218,Social behaviour,Comportamiento social,36130
36219,Social change,Cambio social,
36220,Social classes,Clases sociales,36259
36221,Social conditions,Condiciones sociales,
36222,Social conflicts,Conflictos sociales,35747
36224,Social control,Control social,
36225,Social costs,Costos sociales,35615
36226,Social development,Desarrollo social,33030
36227,Social environment,Medio social,33964
36228,Social equity,Equidad social,
36229,Social expenditure,Gastos sociales,35698
36230,Social groups,Grupos sociales,35829
36231,Social history,Historia social,33054
36232,Social implications,Consecuencias sociales,
36233,Social indicators,Indicadores sociales,33120
36234,Social inequality,Desigualdad social,36259
36235,Social influence,Influencia social,
36236,Social information,Información social,36570
36237,Social integration,Integración social,
36238,Social justice,Justicia social,
36239,Social legislation,Legislación social,34115
36240,Social mobility,Movilidad social,36259
36241,Social movements,Movimientos sociales,
36242,Social norms,Normas sociales,
36243,Social participation,Participación social,
36244,Social planning,Planificación social,36749
36245,Social policy,Política social,33765
36246,Social problems,Problemas sociales,
36249,Social psychology,Psicología social,32031
36250,Social reform,Reforma social,
36252,Social research,Investigación social,35298
36253,Social roles,Papeles sociales,
36254,Social sciences,Ciencias sociales,
36255,Social security,Seguridad social,
36256,Social services,Servicios sociales,36213
36257,Social statistics,Estadísticas sociales,36390
36258,Social status,Condición social,
36259,Social stratification,estratificacion social,36260
36260,Social structure,Estructura social,
36261,Social surveys,Encuestas sociales,34611
36262,Social system,Sistema social,
36263,Social theory,Teoría social,34905
36264,Social values,Valores sociales,36887
36265,Social welfare,Bienestar social,
36266,Social work,Trabajo social,
36267,Social workers,Trabajadores sociales,35633
36268,Socialism,Socialismo,
36269,Socialist countries,Países socialistas,
36270,Socialist enterprises,Empresas socialistas,35697
36271,Socialists,Socialistas,
36272,Socialization,Socialización,
36273,Society,Sociedad,
36275,Socio-cultural facilities,Equipamiento sociocultural,32496
36276,Sociological analysis,Análisis sociológico,
36277,Sociologists,Sociólogos,36055
36278,Sociology,Sociología,36254
36279,Sociology of education,Sociología de la educación,33135
36280,Soda,Soda,34193
36281,Sodium,Sodio,35064
36282,Soft fibres,Fibras blandas,35418
36284,Software engineering,Ingeniería de programas informáticos,32535
36285,Soil analysis,Análisis de suelos,
36286,Soil chemistry,Química de suelos,36964
36287,Soil classification,Clasificación de suelos,
36288,Soil conservation,Conservación de suelos,35879
36290,Soil degradation,Degradación de suelos,33255
36292,Soil erosion,Erosión del suelo,33289
36293,Soil fertility,Fertilidad del suelo,
36294,Soil improvement,Mejoramiento de suelos,
36295,Soil management,Ordenamiento de suelos,31727
36296,Soil maps,Mapas edafologicos,34665
36297,Soil mechanics,Mecánica de suelos,36302
36298,Soil physics,Física de suelos,33733
36299,Soil pollutants,Contaminantes del suelo,36970
36300,Soil pollution,Contaminación del suelo,36627
36301,Soil resources,Recursos de suelos,
36302,Soil sciences,edafologia de los suelos,33000
36303,Soil surveys,Estudios de suelos,34611
36304,Soil types,Tipos de suelo,
36305,Soils,Suelos,
36306,Solar energy,Energía solar,33227
36307,Solar radiation,Radiación solar,35754
36309,Solid fuels,Combustibles sólidos,35098
36310,Solid wastes,Desperdicios sólidos,34144
36311,Solomon islands,Islas salomón,35151
36312,Solvents,Solventes,
36313,Somali language,Lengua somalí,33829
36314,Somalia,Somalia,33004
36315,Somalis,Somalíes,
36316,Songhai language,Lengua songhai,31682
36317,Sorghum,Sorgo,32310
36318,Sound cassettes,Minicasetes,32269
36319,Sound recording industry,Industria de grabaciones sonoras,32480
36320,Sound recordings,Grabaciones sonoras,36910
36321,South,Sur,
36322,South africa,Sudáfrica,33243
36323,South africans,Sudafricanos,
36324,South america,América del sur,31817
36325,South american indian languages,Lenguas indias sudamericanas,31818
36326,South and southeast asian languages,Lenguas de sur y sureste de asía,32284
36327,South asia,Asía meridional,32284
36328,South east asia,Asía sudoriental,32284
36331,South south relations,Relaciones sur sur,34246
36334,Southern africa,África meridional,31680
36335,Southern cone,Cono sur,36325
36336,Southern hemisphere,Hemisferio sur,
36338,Southwestern asia,Asía sudoccidental,32284
36339,Sovereignty,Soberanía,
36341,Soviets,Soviets,
36342,Sowing,Siembra,32710
36343,Soybeans,Soya,33772
36344,Space,Espacio,
36345,Space law,Derecho del espacio,34252
36346,Space sciences,Ciencias espaciales,35000
36347,Space technology,Tecnología espacial,31876
36348,Spain,España,34760
36349,Spaniards,Españoles,
36350,Spanish language,Lengua española,35929
36351,Spare parts,Piezas de repuesto,
36352,Spatial analysis,Análisis espacial,
36354,Spc,Comisión del pacifico meridional,31935
36355,Special drawing rights,Derechos especiales de giro,
36356,Special education,Educación especial,
36357,Special libraries,Bibliotecas especializadas,35704
36358,Special schools,Centros de educación especial,35117
36359,Specialized agencies,Organismos especializados,36808
36360,Specifications,Especificaciones,
36361,Speculation,Especulación,
36362,Spices,Especias,35423
36363,Spinning,Hilado,
36364,Sports,Deportes,
36365,Sports facilities,Instalaciones deportivas,35795
36366,Squatters,Precaristas,
36367,Sri lanka,Sri Lanka,36327
36368,Sri lankans,Sri lankanos,
36370,Staff,Personal,
36372,Staff regulations,Reglamento del personal,35822
36373,Standard of living,Nivel de vida,
36374,Standard performance,Rendimiento normal,34429
36375,Standardization,Normalización,
36376,Standards,Normas,
36377,Starch,Almidón,32237
36379,State,Estado,
36380,State aid,Ayuda estatal,
36381,State farms,Granjas estatales,35595
36382,State intervention,Intervención del estado,
36383,State liability,Responsabilidad de los estados,34252
36385,State participation,Participación del estado,
36386,Statements,Declaraciones,35578
36387,Stationary population,Población estacionaria,35504
36388,Stations,Estaciones,36747
36389,Statistical analysis,Análisis estadístico,35861
36390,Statistical data,Datos estadísticos,
36392,Statistical services,Servicios estadísticos,
36393,Statistical tables,Cuadros estadísticos,36389
36394,Statistical tests,Pruebas estadísticas,36389
36395,Statisticians,Estadísticos,36055
36396,Statistics,Estadística,
36397,Steam engines,Maquinas de vapor,35348
36398,Steel,Acero,31802
36399,Steel construction,Construcción en acero,32577
36401,Steppes,Estepas,35406
36402,Sterility,Esterilidad,
36406,Stocks,Existencias,
36407,Stone,Piedra,32575
36408,Stone construction,Construcción en piedra,32577
36409,Storage,Almacenamiento,
36410,Storage capacity,Capacidad de almacenamiento,
36411,Storms,Tormentas,34992
36412,Straits,Estrechos,34557
36413,Strategic industries,Industrias estratégicas,
36414,Strategic metals,Metales estratégicos,35064
36415,Strategic planning,Planificación estratégica,35413
36417,Street children,Niños de la calle,32908
36419,Strikers,Huelguistas,
36420,Strikes,Huelgas,
36421,Structural adjustment,Ajuste estructural,
36422,Structural unemployment,Desempleo estructural,
36423,Student behaviour,Comportamiento estudiantil,36130
36424,Student drop out,Deserción escolar,36423
36425,Student exchange,Intercambio de estudiantes,
36426,Student loans,Prestamos para estudios,33118
36427,Student movements,Movimientos estudiantiles,36241
36428,Student participation,Participación estudiantil,36243
36429,Students,Alumnos,
36430,Study tours,Viajes de estudios,36754
36431,Style manuals,Manuales de estilo,
36432,Subcontracting,subcontratacion,32615
36433,Subculture,Subcultura,31614
36435,Subsidies,Subsidios,33466
36436,Subsidized housing,Vivienda subvencionada,35952
36437,Subsistence farming,Agricultura de subsistencia,32460
36438,Substitute products,Productos substitutivos,35029
36439,Subtropical zone,Zona subtropical,32404
36440,Suburban areas,Áreas suburbanas,36854
36443,Sudan,Sudán,31886
36444,Sudanese,Sudaneses,
36445,Sugar,Azúcar,32237
36446,Sugar beets,Remolachas azucareras,34098
36447,Sugar cane,Cana de azúcar,34098
36448,Sugar industry,Industria azucarera,
36449,Sugar refineries,Ingenios azucareros,
36450,Suicide,Suicidio,32285
36451,Sulphates,Sulfatos,35993
36452,Sulphur,Azufre,35068
36453,Sulphur dioxide,Anhídrido sulfuroso,31777
36454,Summer schools,Escuelas de verano,35117
36455,Sunflower seeds,Semillas de girasol,35190
36456,Superconductors,Superconductores,
36457,Supermarkets,Supermercados,
36458,Superstition,Superstición,32034
36459,Supervisors,Supervisores,
36460,Suppliers,Proveedores,
36461,Supply,Oferta,36462
36462,Supply and demand,Oferta y demanda,
36463,Supply management,Administración de la oferta,32595
36464,Surface water,Aguas superficiales,36137
36465,Surgery,Cirugía,36711
36466,Suriname,suriname,36325
36467,Surinamese,Surinameses,
36468,Surpluses,Excedentes,
36469,Surrogate mothers,Mujeres incubadoras,34931
36470,Survey area,Zona de estudio,
36471,Surveyors,Agrimensores,35633
36472,Surveys,Encuestas,
36473,Survivors' benefits,Subsidios de sobreviviente,36255
36474,Sustainable development,Desarrollo sustentable,
36475,Swahili language,Lengua swahili,32011
36476,Swamps,Pantanos,37016
36477,Swaziland,Swazilandia,33243
36478,Swazis,SWAZIS,
36479,Sweden,Suecia,36018
36480,Swedes,Suecos,
36481,Swedish language,Lengua sueca,33739
36482,Sweet potatoes,Batatas,35934
36483,Swine,Cerdos,34559
36484,Swiss,Suizos,
36485,Switzerland,Suiza,37014
36488,Synthetic fuels,Combustibles sintéticos,35098
36489,Synthetic materials,Materiales sintéticos,
36490,Synthetic rubber,Caucho sintético,35938
36491,Syria,Siria,31886
36492,Syrians,Sirios,
36493,Systems analysis,Análisis de sistemas,32744
36494,Systems design,Diseño de sistemas,35646
36497,Tagalog language,Lengua tagala,34621
36498,Tahitian language,Lengua tahitiana,34621
36499,Taiwan,Taiwan,33005
36500,Takeovers,Adquisiciones de empresas,
36501,Talc,Talco,35067
36502,Tamil language,Lengua tamil,32968
36503,Tankers,Buques cisterna,32249
36504,Tanneries,curtiembres,
36505,Tanning industry,Industria del curtido,34490
36506,Tanzania,Tanzania,33004
36507,Tanzanians,tanzanianos,
36508,Taoism,Taoísmo,35826
36509,Taoists,taoistas,
36510,Tape recordings,Grabaciones en cinta,36910
36512,Tariff agreements,Acuerdos arancelarios,36687
36513,Tariff negotiations,Negociaciones arancelarias,36694
36514,Tariff policy,Política arancelaria,33615
36516,Tariff reductions,Reducciones arancelarias,
36517,Tariff reforms,Reformas arancelarias,
36518,Tariffs,Aranceles,36688
36520,Tasmanian languages,Lenguas tasmanianas,31970
36522,Tax agreements,Acuerdos fiscales,33025
36523,Tax auditing,Auditoria fiscal,31963
36524,Tax avoidance,evitacion tributaria,
36525,Tax collection,Recaudación de impuestos,33490
36526,Tax credit,Crédito tributario,36527
36527,Tax deduction,Deducción tributaria,
36528,Tax evasion,Evasión tributaria,35226
36529,Tax exemptions,Exenciones tributarias,36380
36530,Tax expenditure,Gastos fiscales,34975
36532,Tax havens,Paraísos fiscales,
36533,Tax incentives,Incentivos tributarios,33466
36534,Tax incidence,Incidencia tributaria,
36537,Tax reforms,Reformas tributarias,
36538,Tax revenues,Ingresos fiscales,35711
36540,Tax systems,Sistemas tributarios,
36542,Taxation,tributacion,35699
36543,Taxes,Impuestos,32963
36544,Taxis,Taxis,34730
36545,Taxpayers,Contribuyentes,
36546,Tea,Te,34098
36547,Teacher recruitment,Contratación de docentes,35796
36548,Teacher shortage,Escasez de docentes,34428
36549,Teacher status,Situación de los docentes,
36550,Teacher training,Formación de docentes,36719
36552,Teacher-student relationships,Relaciones entre docentes y alumnos,36029
36553,Teachers,Docentes,36560
36555,Teachers' associations,Asociaciones de docentes,31941
36556,Teaching,Enseñanza,
36557,Teaching aids,Medios de enseñanza,33113
36559,Teaching methods,Métodos pedagógicos,
36560,Teaching personnel,Personal docente,35633
36561,Teaching practice,Practica pedagógica,
36562,Teaching programmes,Programas de enseñanza,
36564,Team teaching,Enseñanza en equipo,35311
36565,Team work,Trabajo en equipo,
36566,Technical aspects,Aspectos técnicos,
36568,Technical cooperation,Cooperación técnica,32866
36569,Technical education,Enseñanza técnica,36924
36570,Technical information,Información técnica,33057
36571,Technical personnel,Personal técnico,
36573,Technical reports,Informes técnicos,35644
36574,Technical schools,Escuelas técnicas,35117
36575,Technicians,Técnicos,
36576,Technocracy,tecnocracia,
36577,Technological change,Cambio tecnológico,
36578,Technological dependence,Dependencia tecnológica,
36579,Technological forecasting,Predicciones tecnológicas,33596
36582,Technological institutes,Institutos tecnológicos,
36583,Technological obsolescence,Obsolescencia tecnológica,
36585,Technological unemployment,Desempleo tecnológico,34581
36586,Technology,Tecnología,
36587,Technology assessment,Evaluación de la tecnología,
36588,Technology policy,Política tecnológica,36042
36589,Technology transfer,Transferencia de tecnología,
36590,Telecommunications,Telecomunicaciones,32479
36591,Telecommunications companies,Empresas de telecomunicaciones,36593
36592,Telecommunications equipment,Equipo de telecomunicaciones,
36593,Telecommunications industry,Industria de telecomunicaciones,32480
36594,Telegraph,Telégrafo,36590
36595,Telegu language,Lengua TELEGU,32968
36596,Telephone,Teléfono,36590
36597,Television,Televisión,34707
36598,Television receivers,Receptores de televisión,
36599,Telex,TELEX,36590
36600,Temperate zone,Zona templada,32404
36601,Temperature,Temperatura,35383
36602,Temporary employment,Empleo temporal,35949
36603,Tenant farmers,Arrendatarios agrícolas,
36605,Terminology,Terminología,
36606,Terms of aid,Condiciones de la ayuda,
36607,Terms of trade,Relación de intercambio,
36608,Terrestrial ecosystems,Ecosistemas terrestres,34673
36609,Terrestrial environment,Medio ambiente terrestre,35379
36610,Territorial sea,Aguas territoriales,
36611,Terrorism,Terrorismo,36915
36613,Testing,Ensayo,
36614,Tests,Pruebas,33325
36615,Textbooks,Libros de texto,36557
36616,Textile fibres,Fibras textiles,34995
36617,Textile industry,Industria textil,34136
36618,Textile workers,Obreros textiles,34145
36619,Textiles,Textiles,
36620,Thai languages,Lenguas THAI,36181
36621,Thailand,Tailandia,36328
36622,Thais,Tailandeses,
36623,Theatre,Teatro,32965
36624,Theory,Teoría,
36625,Therapy,Terapia,34742
36626,Thermal energy,Energía térmica,33227
36627,Thermal pollution,Contaminación térmica,36732
36628,Thermal power plants,Centrales de energía térmica,33992
36629,Thermal waters,Aguas termales,36137
36630,Thermodynamics,Termodinámica,35103
36631,Thesauri,Tesauros,35578
36632,Theses,Tesis,35578
36633,Third development decade,Tercer decenio para el desarrollo,34244
36635,Thorium,Torio,35098
36636,Tibetan language,Lengua tibetana,36181
36637,Tidal energy,Energía de las mareas,33227
36638,Tidal waves,Maremotos,34992
36639,Tides,Mareas,35838
36641,Timber,Madera de construcción,32575
36644,Time budget,Distribución del tiempo,
